run_time_stamp,company,category,que_no,score,justification
2025-02-26 11:00:54,SHREECEM,3,38,0,"While Shree Cement Limited has a dividend distribution policy, it does not specify a dividend payout ratio or provide numerical guidance. Although the company expresses confidence in its dividend payout history and intention to continue paying dividends, the actual amount distributed annually depends on various factors."
2025-02-26 11:00:58,SHREECEM,3,44,2,"Qualifications, field of expertise, and number of years of experience in the field are available for both Board Members and Key Management Personnel."
2025-02-26 11:01:01,SHREECEM,3,45,2,"There is no mention of either board members or key management personals being fined by regulators or stock exchanges, and the CCI penalty was imposed on the company itself."
2025-02-26 11:01:08,SHREECEM,4,48,2,"The average attendance ratio of the four board members who have served for the last three years is 66.75%, which falls within the range of 0.75 to 0.90, indicating that they attend meetings regularly."
2025-02-26 11:01:10,SHREECEM,4,49,2,"According to the report, the board of directors met six times, which is more than 4 times, so scoring 2."
2025-02-26 11:01:19,SHREECEM,4,51,2,"The Shree Cement Board collectively possesses significant expertise in at least three areas (Industry relevant experience, General Management, and Financial) for more than 10 years. At least one member has prior working experience in the major industry in which company operates (building materials industry)."
2025-02-26 11:01:26,SHREECEM,4,52,0,"No independent board members are female, so the gender ratio for independent directors is 0."
2025-02-26 11:01:30,SHREECEM,4,53,0,Female to total workforce ratio is less than 0.1
2025-02-26 11:01:38,SHREECEM,4,54,2,"The company has an executive chairman, Mr. H.M. Bangur, who is also a promoter. However, the board has four independent directors out of seven members, which represents 57.1% of the board, indicating that the independence of the board is more than 50%. Additionally, vintage members affirm their independence, and there is an indirect process for reviewing board independence through the annual performance evaluation."
2025-02-26 11:01:42,SHREECEM,4,55,1,"The Audit Committee has more than or equal to 3 members, but Mr. Shreekant Somany, a member of both the Audit Committee and NRC Committee, is serving on the board for more than 10 years (since 20/10/2000)."
2025-02-26 11:01:49,SHREECEM,4,63,1,"The CEO compensation (₹196.73 million) is less than 0.05 of net profits (₹2,468.44 million). The ratio R2 is approximately 8%, which is lower than the threshold of 5%. Therefore, the score is 1."
2025-02-26 17:48:39,SHREECEM,1,4,1,"Based on the provided information, Hari Mohan Bangur and Prashant Bangur are marked as permanent board members, but there is no explicit mention that they are representatives of lenders. As per the scoring criteria, since they are permanent board members, the score is 1. However, it's important to note that without explicit disclosure, we cannot assume that they represent lenders. The other directors' permanency status falls outside the scope of this particular scoring criterion."
2025-02-26 17:48:45,SHREECEM,1,7,2,"The gap between the FYE (31st March 2024) and the AGM (28th July 2023) is **3 months and 28 days**, which falls within the category of less than 4 months. This means that the gap between the financial year ending and the Annual General Meeting is relatively short, indicating a prompt and efficient process for the company to provide shareholders with timely information. The score of 2 reflects this promptness and efficiency in the disclosure of AGM dates after the FYE."
2025-02-26 17:48:56,SHREECEM,2,18,2,"Shree Cement Limited has publicly disclosed its health, safety, and welfare policies. The company website provides information on the number of employee accidents (Lost Time Injury Frequency Rate: 0.11 per one million-person hours worked, Total Recordable work-related injuries: 2 for employees and 4 for workers) and labor fatalities (Fatalities: 0). Additionally, the company's Occupational Health and Safety Policy outlines its commitment to providing a safe and healthy workplace, detailing objectives such as compliance with legal requirements, continual improvement, risk management, and employee engagement. The policy also specifies that contractors and sub-contractors are responsible for ensuring necessary safety measures and safe working conditions for their own employees and workers."
2025-02-26 17:49:03,SHREECEM,2,19,2,"The content clearly indicates that Shree Cement Limited has a publicly disclosed policy on sexual harassment prevention, titled 'PROHIBITION OF SEXUAL HARRASSMENT POLICY'. The policy outlines measures to prevent sexual harassment, including an internal committee responsible for handling complaints. Additionally, the company has established Internal Complaints Committees (ICCs) at all operational locations and reports annually on sexual harassment cases. Furthermore, the report states that no complaints or cases of sexual harassment were received during the current or previous reporting year. This information suggests a high level of transparency and commitment to preventing and addressing sexual harassment incidents."
2025-02-26 17:49:11,SHREECEM,2,20,2,"The document clearly states that Shree Cement has policies in place for both supplier/vendor selection and management. The 'Sustainable Procurement Policy' outlines the company's commitment to sustainable procurement practices, including criteria for supplier selection and management. The policy also mentions a grievance mechanism and remediation process for addressing non-compliance. Additionally, the 'Supplier Code of Conduct' sets expectations for suppliers regarding labor and human rights, health and safety, ethics and integrity, environmental impact, and product quality. This demonstrates that Shree Cement has comprehensive policies in place for both supplier/vendor selection and management."
2025-02-26 17:49:24,SHREECEM,2,21,2,"Based on the provided Shree Cement Limited Annual Report as of 31st March 2024, there is no indication that the company has delayed the payment to any lenders. The auditor's report states that 'there were no undisputed amounts payable in respect of Goods and Service tax, Provident Fund, Employees' State Insurance, Income Tax, Sales Tax, Service Tax, duty of Custom, duty of Excise, Value Added Tax, Cess and other material statutory dues in arrears as at 31st March, 2024 for a period of more than six months from the date they became payable.' Additionally, there is no mention of delayed repayments to creditors or suppliers. The notes to the financial statements also do not indicate any overdue amounts outstanding at the balance sheet date for loans provided by the Company. Furthermore, based on the credit rating report, there is no information explicitly stating that Shree Cement Limited has made any delayed repayments to its lenders, creditors, or suppliers."
2025-02-26 17:49:47,SHREECEM,3,28,2,"The auditor's report does not indicate any qualified opinion or emphasis of matter. It states that there are no qualifications or adverse remarks in the CARO reports, and the consolidated financial statements give a true and fair view in conformity with Indian Accounting Standards (Page 193). Additionally, there is no mention of the auditor resigning due to differences of opinion or any suspicious reasons in the provided information. The report emphasizes that the auditors have obtained sufficient and appropriate audit evidence to provide a basis for their opinion (Page 193). Furthermore, Page 198 states that 'we report that there are no qualifications or adverse remarks in these CARO reports.' These statements suggest that the auditor has issued an unqualified opinion without any matter of emphasis, hence scoring 2."
2025-02-26 17:49:59,SHREECEM,3,32,2,"The Shree Cement Limited has a comprehensive policy for Related Party Transactions, which defines ordinary business, materiality of transactions, and requires approval from the Audit Committee. The policy explicitly outlines the definition of 'ordinary course of business' as transactions with wholly owned subsidiaries at arm's length, which do not require prior approval. It also defines 'Material modification(s)' and 'Material Related Party Transactions', setting thresholds based on financial value relative to the company's turnover. Moreover, the policy mentions the involvement of external auditors in preparing the financial statements used for threshold determination, although it does not mandate a review by external auditors of material related party transactions. The only aspect missing is explicit mention of external auditor review."
2025-02-26 17:50:06,SHREECEM,3,36,1,"Although the annual report does not explicitly list the names of the top 10 shareholders, it provides a breakdown by shareholder category on page 172-173. Additionally, the report indicates that the information about the top 10 individual shareholders is available from the Registrar and Share Transfer Agent (RTA). This meets one of the criteria, i.e., availability of either shareholding pattern or top 10 shareholder names."
2025-02-26 17:50:12,SHREECEM,3,37,0,"The shareholding information is not available for both board members (except for three members who did not disclose their shareholding) and key management personnel, as per page 168 of the Annual Report. Although some board members disclosed their shareholding, the information is not provided for the majority of the board members and all key management personnel."
2025-02-26 17:50:25,SHREECEM,3,38,2,"The company has a dividend distribution policy that does not specify a dividend payout ratio, but it talks about their aim to continue sharing profits with shareholders through consistent and regular dividend payouts. The actual dividend amount depends on factors such as prevailing macroeconomic conditions, industry scenarios, and capital expenditure programs. Although the policy does not provide numerical guidance, the company has followed its policy in the past three years without any deviations (except for rounding differences). The rationale for deviation is also provided in the form of a brief explanation of how the dividend payout ratio was calculated."
2025-02-26 17:50:37,SHREECEM,3,44,2,"The information available for both board members and key management personnel indicates that qualifications, field of expertise, and number of years of experience in the field are provided. For instance, Mr. H.M. Bangur (Chairman) has a Chemical Engineer degree from IIT Bombay with overall experience of 31 years and 8 months. Similarly, Ms. Uma Ghurka (Independent Director) has B. Tech in Electrical Engineering from IIT Madras with over 40 years of experience. For key management personnel, though specific numbers for years of experience are not provided, designations imply a level of experience. For example, Mr. Neeraj Akhoury (Managing Director) has overall experience in the steel and cement sectors, while Mr. Sanjay Mehta (President, Procurement & Corporate Affairs) is assumed to have significant experience based on his designation."
2025-02-26 17:50:42,SHREECEM,3,45,2,"Based on the Shree Cement Limited Annual Report for the fiscal year ending 31st March 2024, there is no mention of any directors, board members, or key management personnel being fined by regulatory bodies or stock exchanges. The report does mention a Competition Commission of India (CCI) penalty imposed on the company itself, not on any specific individual, as detailed in Note 36 on page 243. This supports the scoring of 2, indicating that there is no mention of individuals being fined."
2025-02-26 17:51:07,SHREECEM,4,48,2,"Based on the provided data, the average attendance ratio of the four board members who have served for the last three years is 66.75%. Additionally, the attendance ratios of six other board members are all 100%, indicating regular attendance at meetings. Given that the overall attendance ratio is above 0.90, I score this as a 2, with justification that the board members demonstrate excellent attendance and commitment to their roles."
2025-02-26 17:51:11,SHREECEM,4,49,2,"According to the information provided in the Shree Cement Limited Annual Report (as of 31st March 2024) on page 110, it is clear that the Board of Directors met six times in the financial year. Since this exceeds the minimum threshold of four meetings, a score of 2 is justified as the board has demonstrated sufficient frequency of meetings to ensure effective governance and oversight."
2025-02-26 17:51:23,SHREECEM,4,51,2,"The Shree Cement Board collectively possesses strong expertise in multiple areas (industry relevant experience, general management, and financial) with at least one member having prior working experience in the major industry in which company operates. Specifically, Mr. H.M. Bangur, Mr. Neeraj Akhoury, and Mr. Shreekant Somany have extensive experience in the cement and related industries. Additionally, multiple board members demonstrate broad general management skills (Mr. Prashant Bangur, Ms Uma Ghurka, Mr. Zubair Ahmed, and Mr. Sushil Kumar Roongta). Moreover, two board members (Mr. Prashant Bangur and Mr. Sanjiv Krishnaji Shelgikar) have significant financial expertise. Furthermore, at least one member has prior working experience in the major industry in which company operates (Mr. Shreekant Somany has executive-level experience in the ceramics industry)."
2025-02-26 17:51:29,SHREECEM,4,52,0,"The gender ratio of Independent Directors is 1:5, which means that there is only one female independent director, Ms. Uma Ghurka, out of a total of six male independent directors. This is less than the threshold of 0.3 for scoring 1, so I score this as 0. Since there are no more than 0.3 female independent directors, it's clear that the gender ratio for independent director is 0."
2025-02-26 17:51:34,SHREECEM,4,53,0,"The gender ratio assessment reveals that the Shree Cement Limited has a very low proportion of female employees, with only 0.8% (62 out of 7,498) representing women in the total workforce. This falls short of the threshold for scores 1 and 2 as per our criteria, which requires a minimum female-to-total workforce ratio of 0.1. Consequently, we assign a score of 0. The reference for this assessment is the Shree Cement Limited Annual Report as of 31st March 2024, page 68."
2025-02-26 17:51:46,SHREECEM,4,54,1,"Based on the Shree Cement Limited's Integrated Annual Report 2023-24, the company has an executive chairman, Mr. H.M. Bangur. As of 31st March 2024, the Shree Cement Board had seven members, four of whom were Independent Directors, representing 57.1% of the board. Although there is no specific policy dedicated to the annual affirmation of board independence, the Remuneration Policy mentions the annual evaluation of the board's performance, which may indirectly touch upon board independence. Additionally, vintage members (those on the board for more than 10 years) provide a declaration confirming their independence as specified under Section 149(6) of the Companies Act, 2013 and SEBI regulations. This indicates that Shree Cement has some mechanisms in place to ensure the independence of its board members."
2025-02-26 17:51:52,SHREECEM,4,55,1,"The Audit Committee meets criteria 1 as it has three independent members. However, Criteria 2 is violated because the NRC committee includes both executive and non-executive directors, not just independent members. Additionally, Criteria 3 is also violated because Mr. Shreekant Somany, a member of the Audit Committee, has served on the board for more than 10 years. Only one criteria is violated, so the score is 1."
2025-02-26 17:52:00,SHREECEM,4,63,1,"The total compensation of CEO is ₹1,967.29 Lac (₹196.73 million), which is more than 0.05 of net profits (₹2,468.44 Crore or ₹2,4684.4 million). Specifically, the ratio R2 = 0.0797, which is less than 0.05. Therefore, according to the scoring criteria, the score is 1. The justification for this score is that the CEO compensation (₹196.73 million) is more than 0.05 of net profits (₹2,468.44 Crore or ₹2,4684.4 million). Reference: Shree Cement Limited Annual Report for the fiscal year ended March 31st, 2024, page 23 and 122."
2025-02-26 17:57:05,SHREECEM,1,4,0,"According to the 'Profile of Directors' section (pages 118-121) and the 'Corporate Governance' section (pages 108-115), there is no mention of any board member belonging to a lender group. Moreover, since all directors except Hari Mohan Bangur and Prashant Bangur are not considered permanent board members (as per the analysis provided on page 2), it can be inferred that none of them are representatives of lenders."
2025-02-26 17:58:31,SHREECEM,1,7,2,"The last financial year ended on 31st March 2024 (FYE). This information is found on page 4 of the Shree Cement Limited Integrated Annual Report 2023-24. The last Annual General Meeting (AGM) was scheduled on 28th July 2023. This information is found on page 166 of the same report. The gap between the FYE and the AGM is 3 months and 28 days, which falls within the category of less than 4 months. Therefore, the score is 2. The justification for this score is that the gap between the FYE and the AGM is less than 4 months, making it an excellent governance practice."
2025-02-26 18:01:16,SHREECEM,1,10,2,"Shree Cement Limited has a policy addressing conflict of interest, specifically within its 'Ethics, Transparency and Accountability Policy and Code of Conduct' obtained from the company website. The policy explicitly addresses potential conflicts arising from business dealings with stakeholders, including suppliers and vendors. Additionally, based on the provided corporate governance report (page 3), as of December 31st, 2024, the Audit Committee does not include any executive directors or non-independent directors, indicating a separation between the committee's composition and key management personnel. Finally, the Shree Cement Limited Annual Report (31st March 2024) does not disclose any linkages between key management personnel or board members and significant suppliers or vendors that could create a conflict of interest."
2025-02-26 18:04:43,SHREECEM,1,12,2,"The ratio of royalty payments to related parties to the profit of the company is less than 0.1 (0%). Since there are no royalty transactions, it means that the royalty payments to related parties account for a negligible proportion of the company's profit after tax. Reference: [No specific reference provided]"
2025-02-26 18:05:49,SHREECEM,1,12,2,"The ratio of the royalty payments to the related parties to the company's profit is calculated as 0 (since the total amount of royalty transactions is 0). Since this ratio is less than 0.1, I score it a 2 according to the criteria. The calculation is based on the information provided: 'total amount of royalty transactions is **0**' and 'company's profit after tax of ₹2,468.44 Crore'."
2025-02-26 18:08:24,SHREECEM,1,12,2,"Since the ratio of royalty payments to related parties to the company's profit is less than 0.1 (specifically, 0%), which falls within the criteria for a score of 2. The justification is based on the statement 'comparing this to the company's profit after tax of ₹2,468.44 Crore, the royalty payments represent 0% of the profit.'"
2025-02-26 19:11:17,SHREECEM,1,4,1,"Although there are two directors (Hari Mohan Bangur and Prashant Bangur) who are marked as permanent board members, it is explicitly stated that their initial appointment dates were prior to March 31st, 2019, which suggests that they may be representatives of lenders. Therefore, based on the provided information, I score this report a 1."
2025-02-26 19:11:21,SHREECEM,1,7,2,"The gap between the FYE (31st March 2024) and the AGM (28th July 2023) is **3 months and 28 days**, which falls within the criteria of less than 4 months. This information was found on page 166 of the Shree Cement Limited Integrated Annual Report 2023-24."
2025-02-26 19:11:34,SHREECEM,1,10,2,"Shree Cement Limited has a policy addressing conflict of interest, specifically within its 'Ethics, Transparency and Accountability Policy and Code of Conduct' which explicitly addresses potential conflicts arising from business dealings with stakeholders, political and charitable contributions. The company also does not include any executive directors or non-independent directors in the Audit Committee, as per the provided corporate governance report (page 3). Additionally, there is no mention of any linkages between key management personnel or board members and significant suppliers or vendors in the annual report. However, it's worth noting that the policy does not explicitly address board cross-linkages and does not prohibit an executive director from serving on the Audit Committee."
2025-02-26 19:11:40,SHREECEM,1,12,2,"The ratio of royalty payments to related parties to the company's profit is less than 0.1, which is 0%. This is because there are no royalty transactions mentioned in the text. The text only provides information about the company's profit, but does not mention any royalty payments or related party transactions. Therefore, the score is 2 as per the criteria."
2025-02-26 19:11:48,SHREECEM,1,16,2,"The content suggests that there is no explicit evidence of pyramidal holding structures that could violate minority stakeholders' rights. The report provides information on the shareholding pattern, but it does not reveal any internal distribution of shares within the promoter group to determine if a pyramidal structure exists (page 170). Additionally, while the report notes some opacity regarding ultimate beneficial ownership due to trusts/institutions holding 'beneficial interest', it does not provide further details on the structure or beneficiaries. Furthermore, the report lists subsidiaries and their shareholdings in a relatively straightforward manner, indicating no complex or circular ownership patterns (page 177). Overall, there is no indication that minority stakeholders' rights could be violated by these structures or mechanisms."
2025-02-26 19:12:11,SHREECEM,3,28,2,"The auditor's report does not indicate any qualified opinion or emphasis of matter. It states that there are no qualifications or adverse remarks in the CARO reports for the Company and its subsidiaries included in the consolidated financial statements (Page 137). Additionally, there is no mention of the auditor resigning due to differences of opinion or any suspicious reasons. The report explicitly states that there has been no resignation of the statutory auditors of the Company during the year (Page 104). Moreover, both standalone and consolidated auditors' reports explicitly state that their opinion is unmodified. Furthermore, the Independent Auditors' Certificate on Corporate Governance: Page 138, confirms compliance with corporate governance requirements."
2025-02-26 19:12:37,SHREECEM,4,48,1,"Based on the information provided in Shree Cement Limited's Annual Report 2023-24 and Integrated Annual Report 2022-23, the average attendance ratio of the four board members who have served for the last three years is 66.75%. Although the report does not provide specific details regarding the number of meetings attended by each board member or the total number of meetings that occurred during the relevant period, it shows that individual board members have attended a significant proportion of board meetings. Given this information, I score the overall attendance ratio for all board members as 1, indicating that it falls within the range of 0.75 and 0.90."
2025-02-26 19:12:42,SHREECEM,4,49,2,"The board members of Shree Cement Limited met six times in the financial year, which is more than the minimum threshold of four meetings. As per the Annual Report (as of 31st March 2024), page 110, the report states that 'the Board of Directors met six times in the last year' (Source: Shree Cement Limited Annual Report, page 110). Therefore, the score is 2 as the board met more than four times."
2025-02-26 19:12:52,SHREECEM,4,51,2,"The Shree Cement Board collectively possesses strong expertise (more than 10 years) in multiple areas: Industry relevant experience, General Management, and Financial. At least one member has prior working experience in the major industry in which company operates (Mr. Shreekant Somany has executive-level experience in ceramics industry, and Mr. Sushil Kumar Roongta has executive-level experience in steel sector). The board members demonstrate a combination of skills and expertise that complement each other well."
2025-02-26 19:12:57,SHREECEM,4,52,0,"There are no more than two independent board members who are female, which means the gender ratio for independent directors is 0. According to the provided information on page 111 of the annual report, only one out of five Independent Directors (Ms. Uma Ghurka) is a female, resulting in a gender ratio of 1:5. Since this ratio is not more than 0.3, the score is 0."
2025-02-26 19:13:02,SHREECEM,4,53,0,"The gender ratio assessment for Shree Cement Limited's workforce reveals that the percentage of women in the workforce is approximately 0.8%. This falls below the threshold of 0.1, which is the minimum requirement for a score of 1 or higher. As per our scoring criteria, since the female to total workforce ratio is less than 0.1, we cannot award any score above 0. Reference: Shree Cement Limited Annual Report as of 31st March 2024, Page 68."
2025-02-26 19:13:15,SHREECEM,4,54,2,"Shree Cement Limited has an executive chairman, Mr. H.M. Bangur, but has a significant proportion of independent directors (57.1%) which represents a commitment to board independence. Although there is no specific policy dedicated to the annual affirmation of board independence, the company's Remuneration Policy mentions the annual evaluation of the board's performance, including that of its committees, which may indirectly touch upon board independence. The absence of a formal, annual affirmation policy does not seem to suggest oversight, as the existing mechanisms used to ensure independence appear to be in place. Overall, Shree Cement's policies and statements demonstrate a strong commitment to board independence."
2025-02-26 19:13:22,SHREECEM,4,55,1,"The committee formation meets Criteria 1 (Audit Committee has more than or equal to 3 members) and Criteria 2 (Audit Committee members are independent), but fails to meet Criteria 3 (members on either Audit committee or NRC committee should not be on board for more than 10 years) as Mr. Shreekant Somany has served on the board for more than 10 years. This violation of one criterion results in a score of 1."
2025-02-26 19:13:29,SHREECEM,4,63,1,"The total compensation of the CEO (₹1,967.29 Lac) is more than 0.05 of net profits (₹2,468.44 Crore), which is approximately ₹1,234.22 Lac (0.05 x ₹2,468.44 million). This means that the ratio R2 = CEO Compensation / Net Profit is greater than 8%. According to the report, the total compensation includes both short-term and long-term incentives. However, there is no breakdown of the CEO's compensation into these two components. Therefore, it is not possible to calculate the ratio Long-term incentives / Total compensation as requested. The information provided does not meet the criteria for a score of 2."
