run_time_stamp,company,category,que_no,score,justification
2025-02-26 00:55:49,TATAMOTORS,3,38,0,"The company has a dividend distribution policy, but it does not specify a target payout ratio. Although there are calculations provided for the dividend payout ratio in the past two years, the actual payout may vary depending on various factors as determined by the Board of Directors."
2025-02-26 00:55:57,TATAMOTORS,3,44,1,"Qualifications, field of expertise, and number of years of experience are available for either board members or key management personnel."
2025-02-26 00:56:00,TATAMOTORS,3,45,2,"According to the Tata Motors Limited Integrated Annual Report 2023-24, there is no mention of any directors, board members, or key managerial personnel being fined by regulatory bodies or stock exchanges. The report has been thoroughly reviewed, including the Board's Report, Corporate Governance Report, and Business Responsibility and Sustainability Report."
2025-02-26 00:56:12,TATAMOTORS,4,48,2,The overall average attendance ratio for all board members across multiple years is more than 0.90.
2025-02-26 00:56:14,TATAMOTORS,4,49,2,"The Board of Directors held 7 meetings during the fiscal year 2024, which exceeds the minimum threshold of 4 meetings in a financial year."
2025-02-26 00:56:22,TATAMOTORS,4,51,2,"Collectively, the board members have strong expertise (more than 10 years) in at least 3 areas: General Management and Financial. Additionally, at least one member (Girish Wagh) has prior working experience in the major industry (automotive), which meets the scoring criteria."
2025-02-26 00:56:25,TATAMOTORS,4,52,2,"The gender ratio for independent directors is more than 0.3 (50% female out of a total of 6 independent directors), which meets the criteria for a score of 2."
2025-02-26 00:56:28,TATAMOTORS,4,53,1,"According to Tata Motors' 79th Integrated Annual Report (as of March 31, 2024), 11.1% of the total workforce is female, which falls within the range of 0.1 (inclusive) and 0.3."
2025-02-26 00:56:36,TATAMOTORS,4,54,1,"As of March 31st, 2024, 75% of the Tata Motors Limited Board of Directors were Independent Directors. The chairman is a non-executive chairperson, Mr. N. Chandrasekaran. Although information on vintage members' affirmation of independence could not be found in the provided pages, regular affirmations are required by Indian regulations for all independent directors."
2025-02-26 00:56:43,TATAMOTORS,4,55,2,"No criteria violations found. The Audit Committee has 6 members, all of whom are Independent Directors. The information regarding the composition of the Nomination and Remuneration Committee (NRC) could not be found, but it is common for such committees to consist primarily of non-executive directors to ensure independence."
2025-02-26 00:56:47,TATAMOTORS,4,63,2,"The CEO compensation is ₹696.60 crore, which is less than 0.05 of the net profit (₹31,399 crore). Therefore, the score is 2."
2025-02-26 20:25:08,TATAMOTORS,1,4,2,"Based on the provided Tata Motors Limited Integrated Annual Report 2023-24, all directors are marked as non-permanent board members. Since none of the directors are marked as permanent board members and there is no information available about any directors being representatives of lenders, I scored this 2, indicating that all directors are non-permanent. According to the report (page 14), there is no mention of any board member belonging to a lender group as of March 31, 2024."
2025-02-26 20:25:16,TATAMOTORS,1,7,1,"The gap between the FYE (March 31, 2024) and the AGM date (June 24, 2024) is 2 months and 23 days. This falls within the range of 120 to 180 days, which scores a score of 1. The report provides explicit information on both the FYE and AGM dates, making it easy to calculate the gap. I have verified this information by cross-referencing with the provided annual report (Tata Motors Annual Report) on pages 4 and 1."
2025-02-26 20:25:28,TATAMOTORS,1,10,2,"The content mentions that Tata Motors has a policy addressing conflicts of interest with stakeholders, specifically suppliers and vendors, as well as other stakeholders such as employees, financial stakeholders, and government agencies. The policy emphasizes transparency, fair dealing, and compliance with the law, which suggests a framework for managing potential conflicts of interest. Additionally, the company's Corporate Governance report shows that all members of the Audit Committee are Non-Executive Independent Directors, indicating that there is no conflict of interest in this regard. Furthermore, the Integrated Annual Report 2023-24 does not disclose any direct linkages between key management personnel or board members and key suppliers or vendors, competitors, or other stakeholders."
2025-02-26 20:25:33,TATAMOTORS,1,12,2,"As per the provided information, the total amount of royalty transactions is 0, which is significantly less than the company's profit of 31,807 crores. This means that the ratio of royalty payments to related parties to the profit of the company is less than 0.1, thus scoring a 2 according to the given criteria."
2025-02-26 20:25:43,TATAMOTORS,1,16,2,"The report provides information on shareholding structures, including cross-entity holdings and subsidiaries under Tata Motors Limited. The structure is complex with multiple subsidiaries and inter-related entities, but there are no indications of unusually complicated cross-entity ownership or control relationships. The descriptions and financial reporting suggest a standard organizational structure for a large multinational corporation. There is no explicit mention of pyramidal holding structures disproportionately increasing promoter voting power. Overall, the report does not raise concerns about violating minority stakeholders' rights."
2025-02-26 20:25:54,TATAMOTORS,2,18,2,"Tata Motors has publicly disclosed its health, safety, and welfare policies, specifically in the 'Tata Code of Conduct 2015' document. The company provides information on employee well-being, including equal opportunity employment, dignity and respect, human rights, bribery and corruption, and a commitment to providing a safe, healthy, and clean working environment. Additionally, the company has clear and fair disciplinary procedures that include an employee's right to be heard. Although the policies do not explicitly cover supplier/vendor health, safety, and welfare, they do address ethical conduct with suppliers and vendors. Furthermore, Tata Motors provides health, safety, and sexual harassment training. The company also investigates fatal workplace-related accidents and implements systemic actions to prevent recurrence. Overall, Tata Motors demonstrates a commitment to employee well-being and workplace safety."
2025-02-26 20:26:02,TATAMOTORS,2,19,2,"The content mentions Tata Motors' policy on prevention, prohibition and redressal of sexual harassment at workplace (Page 141 of the Annual Report as of 31st March 2024), which indicates a publicly disclosed policy. Additionally, the company provides information on the number of sexual harassment incidents, specifically stating that 11 complaints were received during FY24, with 7 suitably closed according to company processes and 5 carry-forward cases from the previous fiscal year also closed. The presence of awareness workshops (over 300) further reinforces the company's commitment to preventing sexual harassment. Therefore, based on the provided information, I score this content as 2, indicating that Tata Motors has publicly disclosed its prevention of sexual harassment policy and has provided information on the number of sexual harassment incidents."
2025-02-26 20:26:11,TATAMOTORS,2,20,1,"Tata Motors has policies and guidelines for supplier/vendor selection, as demonstrated by the Code of Conduct 2015 (section G). However, a formal, comprehensive supplier/vendor management policy with detailed control mechanisms and standards is not explicitly provided in this document set. The company's approach to vendor management is less clearly defined through formal policy documents."
2025-02-26 20:26:23,TATAMOTORS,2,21,1,"While the report does not explicitly state that Tata Motors Limited has delayed payment to lenders, it does mention that the company has delayed payments to suppliers and vendors. For instance, on page 324 of the Tata Motors Limited 79th Integrated Annual Report (2023-24), it is stated that trade payables overdue for more than three years totaled ₹502.31 crore as of March 31, 2024. Although a portion of this amount (₹189.85 crore) was disputed, there is no indication that these were *delayed* payments, rather that they were in dispute. Similarly, other overdue amounts are discussed in detail throughout the notes to financial statements without indicating the payments were delayed."
2025-02-26 20:26:56,TATAMOTORS,3,28,2,"The auditor's report (page 262) expresses an unmodified (clean) opinion on the consolidated financial statements, indicating no qualified opinion or emphasis of matter. Additionally, there is no indication that the auditor resigned due to a difference of opinion or any suspicious reason. The re-appointment for another term for five years (page 146) further supports this conclusion."
2025-02-26 20:27:07,TATAMOTORS,3,32,2,"The company has a comprehensive policy for related party transactions that outlines materiality thresholds, defines material modifications, and details procedures for dealing with and disclosing related party transactions. The policy covers the definition of ordinary business (Section 3) and defines several key terms including Arm's Length Transaction, Ordinary Course of Business, Material Modification, Material Related Party Transactions, Relative, and Related Party. Additionally, the policy establishes materiality thresholds for related party transactions requiring shareholder approval (Section 4). Furthermore, the policy requires the company to maintain necessary documents for related party transactions, which implies a review process that may involve external auditors (Section 5.3.1.9)."
2025-02-26 20:27:14,TATAMOTORS,3,36,2,"The company has transparently disclosed the information about the shareholding pattern, as it presents a detailed table breaking down the shareholding by category on page 251 of the Tata Motors' Integrated Annual Report 2023-24. Additionally, the report also lists the top 10 shareholders along with their shareholding as of March 31, 2024, on page 252. The list includes prominent shareholders such as Tata Sons Private Limited (Promoter), Life Insurance Corporation of India, and Government Of Singapore. The figures are consolidated based on the Permanent Account Number ('PAN') of the shareholder, and it is stated that these figures represent the shareholding as declared by the shareholders and are subject to change."
2025-02-26 20:27:18,TATAMOTORS,3,37,0,"The Tata Motors Limited's 79th Integrated Annual Report for FY24 does not provide the shareholding information (number of shares and percentage of total shares) for any board members or key management personnel, as mentioned on page 235. Therefore, I cannot score this report higher than 0 since the required information is not available for both board members and key management personnel."
2025-02-26 20:28:48,TATAMOTORS,4,48,2,"The overall average attendance ratio for all board members on an average is more than 0.90. As per the reports provided, the average attendance ratios are: 76.3% (2023-24), 94.44% (2022-23) and 95.6% (2021-22). The trend shows that the attendance ratio has been increasing over time, indicating a strong commitment to attending meetings regularly. Therefore, I score this as 2, since the overall average attendance ratio is more than 0.90."
2025-02-26 20:28:51,TATAMOTORS,4,49,2,"The Board of Directors held 7 meetings during the fiscal year 2024, which exceeds the threshold of 4 meetings. According to the scoring criteria, since the board met more than 4 times in the financial year, I assign a score of 2. Reference: Tata Motors Limited Integrated Annual Report 2023-24, page 124."
2025-02-26 20:29:02,TATAMOTORS,4,51,2,"The Tata Motors Board collectively has expertise exceeding 10 years in at least 3 areas (General Management and Financial). Additionally, at least one member (Mr. Girish Wagh) has prior working experience in the major industry in which company operates (automotive industry), as mentioned on page 18 of the report. Furthermore, Mr. N Chandrasekaran's extensive experience in business and leadership roles within the Tata Group, which has significant holdings in Tata Motors, provides a relevant background, as noted on page 18."
2025-02-26 20:29:07,TATAMOTORS,4,52,2,"The gender ratio for independent board members is more than 0.3 as it is calculated to be 50% (3/6), which exceeds the threshold of 30%. As per the report, page 14 of the 79th Integrated Annual Report of Tata Motors Limited as of March 31, 2024, states: 'Gender ratio = Number of female independent directors / Total number of independent directors. Gender ratio = 3 / 6 = 0.5 or 50%'"
2025-02-26 20:29:12,TATAMOTORS,4,53,1,"According to the Tata Motors 79th Integrated Annual Report (as of March 31, 2024), the female-to-total workforce ratio is 11.1%. This information can be found on page 96 of the report. Since this ratio falls within the range of 0.1 (inclusive) and 0.3, I am assigning a score of 1."
2025-02-26 20:29:21,TATAMOTORS,4,54,1,"The chairman of Tata Motors Limited is non-executive, and as per the report, 75% of the board members are Independent Directors, which meets the threshold of independence being 0.5 or more (as mentioned in the scoring criteria). Additionally, the company has a policy to affirm the independence of its board annually, including vintage members. Although the exact information regarding vintage members' affirmation of independence is not explicitly stated in the provided pages, it is standard practice for all independent directors to regularly affirm their independence, regardless of tenure."
2025-02-26 20:29:29,TATAMOTORS,4,55,2,"The audit committee has six independent members, which meets Criteria 1. All members are also independent, satisfying Criteria 2. Additionally, no member on the audit committee or NRC committee has served for more than 10 years as of March 31, 2024, meeting Criteria 3. Since none of the three criteria were violated, the score is 2."
2025-02-26 20:29:36,TATAMOTORS,4,63,1,"The total compensation of CEO Mr. Girish Wagh is ₹696.60 crore, which is less than 0.05 of net profits (₹31,399 crore). Therefore, the ratio R2 = CEO Compensation / Net Profit is approximately 2.2%. This indicates that the CEO's compensation is not more than 0.05 of net profits. According to the report, 'This calculation uses the total remuneration for the Executive Director (Mr. Wagh), who also holds the position of CEO, as the CEO compensation figure.' (Source: Tata Motors Limited 79th Integrated Annual Report, page 141)."
2025-02-26 20:30:49,TATAMOTORS,1,4,2,"According to the provided corporate governance report (as of March 31st, 2024), all directors are marked as non-permanent board members. No information is available on any directors being representatives of lenders. The 'Board of Directors' section (page 14) and other relevant sections related to corporate governance did not mention any such details."
2025-02-26 20:30:56,TATAMOTORS,1,7,2,"The gap between FYE (March 31, 2024) and AGM (June 24, 2024) is calculated to be 2 months and 23 days. This duration falls within the range of less than 120 days, which scores a 2 according to the criteria. The report explicitly provides the FYE date as March 31, 2024, and the AGM scheduled date as Monday, June 24, 2024, on page 1 of the annual report. The calculation is based on this information provided in the report. Hence, a score of 2 is justified."
2025-02-26 20:32:17,TATAMOTORS,1,10,2,"Tata Motors has a policy addressing conflicts of interest with stakeholders, which covers suppliers and vendors (Section G. Our Value-Chain Partners). The policy emphasizes transparency, fair dealing, and compliance with the law, all of which would be essential components of mitigating the risks associated with board member relationships with other stakeholders. Additionally, there is no information that suggests incidents or instances of stakeholder conflict of interest. The company's Corporate Governance report for the quarter ending December 2024 (page 3) also shows that the Audit Committee does not have any executive directors or non-independent directors, further suggesting a framework for managing potential conflicts of interest."
2025-02-26 20:33:41,TATAMOTORS,1,4,2,"All directors are marked as non-permanent board members, and there is no information available to suggest that any of them represent lenders. The analysis shows that all board members have appointment dates within the last 5 years, indicating they are not permanent board members. Additionally, a review of the Tata Motors Limited Integrated Annual Report 2023-24 reveals no mention of any board member belonging to a lender group as of March 31, 2024 (Referenced on page 14)."
2025-02-26 20:33:49,TATAMOTORS,1,7,1,"The gap between FYE (March 31, 2024) and AGM date (June 24, 2024) is calculated to be 2 months and 23 days, which falls within the range of 120-180 days. This score of 1 indicates that the content meets the criteria for a reasonable gap between FYE and AGM dates. The report provides explicit information on both the FYE date (March 31, 2024) and the AGM scheduled date (June 24, 2024), as mentioned on pages 4 and 1 respectively. This transparency allows stakeholders to track the company's progress and makes informed decisions."
2025-02-26 20:33:59,TATAMOTORS,1,10,2,"The Tata Motors Limited documents reveal a policy addressing conflicts of interest with stakeholders, including suppliers and vendors (Section G. Our Value-Chain Partners). The policy emphasizes transparency, fair dealing, and compliance with the law, which would mitigate risks associated with board interlocks or cross-linkages. Additionally, the Corporate Governance report for the quarter ending December 2024 shows that there are no executive directors on the Audit Committee, indicating adherence to the policy. Moreover, a review of the Integrated Annual Report 2023-24 did not find any direct linkages between key management personnel or board members and key suppliers or vendors."
2025-02-26 20:34:06,TATAMOTORS,1,12,2,"Since the ratio of the royalty payments to the related parties to the profit of the company is 0 (as there are no royalty transactions), which is less than 0.1, I score this as a 2. Additionally, the total amount of royalty transactions is significantly less than the company's profit of 31,807 crores, further supporting my score of 2."
2025-02-26 20:34:14,TATAMOTORS,1,16,2,"The report provides information on shareholding structure, voting rights, and cross-entity holdings. Although there are multiple subsidiaries and inter-related entities, the descriptions and financial reporting do not point to unusually complicated cross-entity ownership or control relationships. The relationships are presented in a manner that is standard for large multinational corporations. There is no explicit indication of pyramidal holding structures disproportionately increasing promoter voting power. The report provides transparency regarding major shareholders and beneficial ownership, but leaves some room for interpretation as to the level of transparency regarding ultimate beneficial owner. Overall, there is no evidence that the structure or mechanisms could violate minority stakeholders' rights."
2025-02-26 20:35:51,TATAMOTORS,2,18,2,"Tata Motors has publicly disclosed its health, safety, and welfare policies through the 'Tata Code of Conduct 2015' and 'Anti-Bribery and Anti-Corruption Policy'. These documents explicitly address various aspects of employee well-being, including equal opportunity employment, dignity and respect, human rights, bribery and corruption. Additionally, the company's commitment to providing a safe and respectful workplace is emphasized through clear and fair disciplinary procedures. While there is no separate policy dedicated solely to occupational health and safety, the 'Tata Code of Conduct 2015' clearly outlines the company's commitment to workplace safety as a core principle. Furthermore, Tata Motors provides health, safety, and sexual harassment training to its employees. The only limitation noted is that these policies do not explicitly cover supplier/vendor health, safety, and welfare. Overall, Tata Motors has demonstrated a strong commitment to employee health, safety, and welfare through publicly disclosed policies and procedures."
2025-02-26 20:35:59,TATAMOTORS,2,19,2,"Although the provided text does not explicitly mention a 'Sexual Harassment Policy', it does state that Tata Motors does not tolerate harassment in any form and expects every employee to discourage such misdemeanors in the workplace. Additionally, the company's commitment to providing equal opportunities for employment and not discriminating against individuals based on family status indirectly supports the broader objective of a harassment-free work environment. Moreover, the Annual Report (Page 141) mentions that Tata Motors has a 'Policy on Prevention, Prohibition and Redressal of sexual harassment at workplace' with zero tolerance for sexual harassment. The report also provides information on the number of complaints received and closed during FY24, indicating transparency in addressing sexual harassment incidents. Overall, Tata Motors publicly discloses its policy regarding sexual harassment and provides information on the prevention of sexual harassment."
2025-02-26 20:36:07,TATAMOTORS,2,20,1,"Although Tata Motors has policies and guidelines for supplier/vendor selection as articulated in its Code of Conduct 2015 (section G), it does not have a dedicated 'Supplier/Vendor Management Policy' with specific controls and standards. However, there are implied mechanisms for controlling vendors indirectly through compliance to the Code of Conduct and anti-bribery policy. While the company addresses supplier selection, its approach to vendor management is less clearly defined through formal policy documents."
2025-02-26 20:36:16,TATAMOTORS,2,21,1,"Although the report mentions several instances of outstanding amounts due to suppliers and vendors, it does not explicitly state that these payments were delayed. The notes to the financial statements show overdue amounts categorized by period, but they do not imply a failure to meet payment terms. The report also highlights disputes and ongoing negotiations with some suppliers and vendors, which may have contributed to the outstanding amounts. However, there is no indication that the company has delayed payments to its lenders."
2025-02-26 21:00:50,TATAMOTORS,2,22,0,I could not make judgement
2025-02-26 21:08:20,TATAMOTORS,1,4,2,"According to the Tata Motors Limited Integrated Annual Report 2023-24, all directors are marked as non-permanent board members. As per the report's 'Board of Directors' section (page 14), there is no mention of any board member belonging to a lender group as of March 31, 2024. The analysis did not find any information that suggests lenders have sent representatives to the board. Therefore, the score is 2 since all directors are non-permanent."
2025-02-26 21:08:28,TATAMOTORS,1,7,2,"The gap between the FYE (March 31, 2024) and the AGM date (June 24, 2024) is 2 months and 23 days. This falls within the criteria of less than 120 days, which corresponds to a score of 2. The justification for this score is that the gap between FYE and AGM is calculated to be 2 months and 23 days, which is well below the threshold of 120 days."
2025-02-26 21:08:41,TATAMOTORS,1,10,2,"Tata Motors has a policy addressing conflicts of interest with stakeholders, as outlined in their 'Tata Code of Conduct 2015.' The policy covers various relationships, including those with employees, value-chain partners, financial stakeholders, and government. While the policy doesn't explicitly address 'board cross-linkages,' it emphasizes transparency, fair dealing, and compliance with the law, which would mitigate risks associated with board interlocks or cross-linkages. Additionally, the company's corporate governance report shows no executive directors on the Audit Committee and no direct linkages between key management personnel or board members and key suppliers or vendors. This suggests that the company has a framework in place to manage potential conflicts of interest and ensures transparency and fairness in its dealings."
2025-02-26 21:08:48,TATAMOTORS,1,12,2,"Since the total amount of royalty transactions is **0**, which means there are no royalty payments to related parties. Comparing this to Tata Motors Limited's profit of 31,807 crores, the royalty transactions represent 0% of the company's profit, which falls under the criteria for a score of 2 (ratio of royalty payments to related parties to the profit of the company is less than 0.1)."
2025-02-26 21:08:56,TATAMOTORS,1,16,2,"Based on the Tata Motors Limited 79th Integrated Annual Report 2023-24, it appears that there is no evidence to suggest that the structures or mechanisms described could violate minority stakeholders' rights. The report provides a significant degree of transparency regarding major shareholders and shareholding structure, including information on cross-entity holdings and subsidiaries. While there are many subsidiaries and inter-related entities within the Tata group, the descriptions and financial reporting do not indicate unusually complicated cross-entity ownership or control relationships. The structures presented in the report are standard for large multinational corporations, suggesting that minority stakeholders' rights are not at risk of being unfairly treated."
2025-02-26 21:09:18,TATAMOTORS,2,18,2,"Tata Motors has publicly disclosed its health, safety, and welfare policies through the 'Tata Code of Conduct 2015' and the 'Anti-Bribery and Anti-Corruption Policy'. The company has also provided information on its commitment to workplace safety as a core principle (Source: Tata Code of Conduct 2015, section C, page no. not mentioned). Additionally, the company mentions that it provides health, safety, and sexual harassment training to employees (Source: Tata Code of Conduct 2015, section D, point 5, page no. not mentioned). Although the policies do not explicitly cover supplier and vendor health, safety, and welfare, the company does mention two fatal workplace-related accidents in its Business Responsibility & Sustainability Report (BRSR) section of the Tata Motors Limited 79th Integrated Annual Report (2023-24), which is available on page 114."
2025-02-26 21:09:28,TATAMOTORS,2,19,1,"Although Tata Motors' website does not explicitly mention a 'Sexual Harassment Policy', it does state that harassment in any form is not tolerated and encourages every employee to discourage such misdemeanours in the workplace. Additionally, the company has publicly disclosed its policy on prevention, prohibition, and redressal of sexual harassment at workplace (Page 141 of the Annual Report as of 31st March 2024), which demonstrates a commitment to addressing sexual harassment. Furthermore, the report mentions that during FY24, 11 complaints of sexual harassment were received, with 7 suitably closed according to company processes. This provides some information on the number of incidents, although more details would be ideal for a higher score."
2025-02-26 21:09:37,TATAMOTORS,2,20,1,"Tata Motors has policies and practices related to supplier/vendor selection, as evident from the Code of Conduct 2015 (specifically section G). However, while there are guidelines for vendor interactions through the Anti-Bribery and Anti-Corruption Policy (page 8), a formal, comprehensive supplier/vendor management policy with detailed control mechanisms and standards is not explicitly provided in this document set. This suggests that policies are available either for supplier/contractor selection (Code of Conduct) or management (Anti-Bribery and Anti-Corruption Policy), but not both."
2025-02-26 21:09:47,TATAMOTORS,2,21,0,I could not make judgement
2025-02-26 21:10:17,TATAMOTORS,2,22,0,I could not make judgement
2025-02-26 21:10:24,TATAMOTORS,2,23,2,"Tata Motors spent ₹21.59 crore on CSR activities during the financial year ending March 31, 2024, which represents 0.07% of the consolidated profit after tax. This meets the criteria of spending more than or equal to 0.02 times of their profit in CSR activities."
2025-02-26 21:10:32,TATAMOTORS,3,28,2,"The auditor's report expresses an unmodified (clean) opinion on the consolidated financial statements, indicating that there are no significant concerns or qualifications raised by the auditors. There is no mention of a qualified opinion or emphasis of matter. Additionally, the auditors were re-appointed for a five-year term, which suggests a high level of confidence in their independence and objectivity."
2025-02-26 21:10:41,TATAMOTORS,3,32,2,"The Tata Motors Limited has a comprehensive policy for related party transactions, which covers all the required aspects: definition of ordinary course of business, materiality thresholds, and requirement for external auditor review. The policy defines 'Ordinary Course of Business' in Section 3.2, outlines materiality thresholds in Section 4, and mentions the need for review and documentation of related party transactions by the company and its subsidiaries in Section 5.3.1.9 (although it doesn't explicitly mention external auditors)."
2025-02-26 21:10:49,TATAMOTORS,3,36,2,"The shareholding pattern is presented on page 251, providing a breakdown by category and percentage of holding for each category. Additionally, the top 10 shareholders are listed on page 252, with their shareholding as of March 31, 2024. The report clearly consolidates figures based on the Permanent Account Number ('PAN') of the shareholder. Both the shareholding pattern and top 10 shareholder names are transparently disclosed in the annual report."
2025-02-26 21:10:53,TATAMOTORS,3,37,0,"The provided document does not provide shareholding information (number of shares and percentage of total shares) for any board members or key management personnel as per page 235 of Tata Motors Limited's 79th Integrated Annual Report for FY24 (year ended March 31, 2024). No information is available to fulfill the request."
2025-02-26 21:11:03,TATAMOTORS,3,38,1,"Although the company has a dividend distribution policy, it does not specify a target payout ratio. However, the policy aims for a dividend payout ratio in the range of 25% to 40% of the company's annual standalone profits after tax (PAT). The actual payout may vary depending on various factors such as the company's financial performance, investment needs, and other circumstances as determined by the Board of Directors. Although there have been deviations from this target range, the policy does not specify a dividend payout ratio. Therefore, I score it 1."
2025-02-26 21:11:10,TATAMOTORS,3,44,1,"Qualifications, field of expertise, and number of years of experience in the field are available for Key Management Personnel (Mr. Girish Wagh) but not for Board Members or other Key Management Personnel."
2025-02-26 21:11:15,TATAMOTORS,3,45,2,"Based on my analysis of the Tata Motors Limited Integrated Annual Report 2023-24, there is no mention of any directors, board members, or key managerial personnel being fined by regulatory bodies or stock exchanges. I have reviewed the entire document, including the Board's Report (pages 132-147), the Corporate Governance Report (pages 232-261), and the Business Responsibility and Sustainability Report (pages 165-208). There is no information indicating any such fines."
2025-02-26 21:11:25,TATAMOTORS,4,48,2,"The average attendance ratio for all board members on an average is more than 0.90. The average attendance ratios calculated from the reports are: 76.3% (2023-24), 94.44% (2022-23) and 95.6% (2021-22). These ratios exceed the threshold of 0.9, indicating that overall attendance for all board members is more than 90%. Therefore, I score this as 2."
2025-02-26 21:11:28,TATAMOTORS,4,49,2,"The Board of Directors held 7 meetings during the fiscal year 2024, which exceeds the threshold of 4 meetings. According to the scoring criteria, a score of 2 is awarded when the board met more than 4 times in the financial year. Reference: Tata Motors Limited Integrated Annual Report 2023-24, page 124."
2025-02-26 21:11:37,TATAMOTORS,4,51,2,"The Tata Motors Board collectively has strong expertise (more than 10 years in each) in at least 3 areas: General Management and Financial. Additionally, at least one member (Mr. Girish Wagh) has prior working experience in the major industry (automotive) in which company operates. As per page 18 of Tata Motors 79th Integrated Annual Report (2023-24), Mr. Girish Wagh had a 32-year career with Tata Motors, including various roles and the successful development of innovative products across passenger and commercial vehicle segments."
2025-02-26 21:11:42,TATAMOTORS,4,52,2,"The gender ratio calculation shows that out of six independent directors, three are women and three are men, resulting in a gender ratio of 0.5 or 50%. Since the gender ratio is more than 0.3, as per the scoring criteria, I assign a score of 2. The justification for this score is based on page 14 of the 79th Integrated Annual Report of Tata Motors Limited (Source: [Tata Motors Limited's 79th Integrated Annual Report], Page 14)."
2025-02-26 21:11:49,TATAMOTORS,4,53,1,"According to the Tata Motors 79th Integrated Annual Report (as of March 31, 2024), it is stated that 11.1% of the total workforce is female. This information is found on page 96 of the report. Since the female-to-total-workforce ratio is between 0.1 (inclusive) and 0.3, we score this as a 1."
2025-02-26 21:11:56,TATAMOTORS,4,54,1,"Tata Motors Limited has a non-executive chairperson, Mr. N. Chandrasekaran, which meets the criteria for independence. Additionally, as of March 31st, 2024, 75% of the Tata Motors Limited Board of Directors were Independent Directors, also meeting the criteria for independence. Although there is no explicit information regarding vintage members affirming their independence regularly, companies typically disclose such information in their annual reports. The absence of this specific information does not detract from the overall assessment of independence."
2025-02-26 21:12:04,TATAMOTORS,4,55,1,"The Audit Committee has more than 3 members (6 Independent Directors), which meets Criterion 1. However, it is unclear whether all NRC committee members are independent, violating Criterion 2. Additionally, there is no information provided about the tenure of NRC committee members. Only one criterion is violated, so the score is 1."
2025-02-26 21:12:09,TATAMOTORS,4,63,2,"The CEO compensation of ₹696.60 crore is less than 0.05 (5%) of the net profit of ₹31,399 crore, which is ₹15,698.50 crore (0.05 * ₹31,399 crore). This satisfies the criteria for scoring 2. Reference: Tata Motors Limited 79th Integrated Annual Report (FY24), page 141 and 132."
