run_time_stamp,company,category,que_no,score,justification
3/1/25 9:24,PAYTM,3,44,0,No justification provided.
3/1/25 9:24,PAYTM,3,45,2,"Based on my review of the Paytm Annual Report for the year ended March 31, 2024, there is no mention of any directors, board members, or key management personnel being fined by regulatory bodies or stock exchanges. I have thoroughly examined the relevant sections of the report, including the ""Board's Report"" (pages 22-69), ""Corporate Governance Report"" (pages 60-136), and the ""Business Responsibility & Sustainability Reporting"" section (pages 103-169), and found no such information."
3/1/25 9:24,PAYTM,4,48,2,"Based on the provided information, we can calculate the overall attendance ratio for all board members. As of March 31, 2024, the average attendance ratio for the board members who have been on the board for at least three years is approximately 91.2%. This indicates that most board members have an excellent attendance record. The only exceptions are Mrs. Pallavi Shardul Shroff and Mr. Ashit Ranjit Lilani, both of whom had an attendance rate of around 88.89%. Considering this information, the overall attendance ratio for all board members is more than 0.90, which corresponds to a score of 2."
3/1/25 9:24,PAYTM,4,49,2,"The Board of One97 Communications Limited met nine times during the financial year 2023-24 (April 1, 2023 to March 31, 2024), exceeding the minimum threshold of four meetings. The text explicitly states that 'the board met nine times during the financial year 2023-24', which is mentioned on page 62 of the Annual Report (as of March 31, 2024). Additionally, it is noted that some business was transacted through circulation to meet urgent requirements. This information confirms that the board met more than four times, warranting a score of 2."
3/1/25 9:32,PAYTM,4,51,0,"Although some individual board members have relevant experience, collectively the board does not possess strong expertise (more than 10 years) in any specific area due to lack of quantifiable information about their expertise. Additionally, while some board members have prior experience in the financial technology industry, it is unclear whether they have experience specifically in the sector Paytm operates in."
3/1/25 9:32,PAYTM,4,52,1,"The gender ratio of independent directors on the Paytm board as of March 31, 2024, is 25% (1/4), which is less than 0.3 but more than 0. According to the source, 'Paytm Annual Report 2024', page 5, there is one woman and three men among the independent directors."
3/1/25 9:33,PAYTM,4,53,1,"The Paytm Annual Report (2024) reports that out of a total workforce of 28,107 employees, 1,603 are female, which translates to a percentage of 5.70%. Although the percentage is below 0.3, it falls within the range of 0.1 to 0.3, as mentioned in the scoring criteria. (Source: Paytm Annual Report (2024), page 105)"
3/1/25 9:33,PAYTM,4,54,1,"Although Paytm's chairman, Mr. Vijay Shekhar Sharma, is also the executive/promoter, the company has an independence of board members score of 0.5714 or more (57.14%). This meets the criteria for a Score 1. Additionally, although there are vintage members on the board who do not explicitly affirm their independence annually, they have affirmed compliance with the Code of Conduct for Independent Directors as required by the company's policy."
3/1/25 9:33,PAYTM,4,55,2,"The Audit Committee and NRC committee members are independent (Criteria 1 & 2). Additionally, no member on either committee has been on the board for more than 10 years (Criteria 3), as Mr. Ravi Chandra Adusumalli is the only one with a tenure exceeding 10 years, but he is not a member of either committee. Therefore, no criteria is violated."
3/1/25 9:33,PAYTM,4,63,1,"The CEO's total compensation (INR 44.51 crore) is more than 0.05 of net profits (-INR 14,224 crore), which is INR 704.2 crore (0.05 x -INR 14,224 crore). According to the calculation R2 = CEO compensation / Net Profit (loss) = 44.51 crore / -14,224 crore = -0.00313, the ratio is negative because of the net loss. This means that the CEO's compensation is not more than 5% of the total net losses incurred. Source: Paytm Annual Report 2024, Page 22, 104"
3/1/25 9:39,PAYTM,1,4,2,"Based on the provided One 97 Communications Ltd Corporate Governance report (Page 2), all directors are marked as non-permanent board members, except for Vijay Shekhar Sharma who was initially appointed more than 5 years prior to March 31st, 2024. There is no mention of any board member belonging to a lender group in the Paytm Annual Report (FY24) or the provided One 97 Communications Ltd Corporate Governance report."
3/1/25 9:39,PAYTM,1,7,1,"The gap between March 31, 2024 (FYE) and September 12, 2024 (AGM) is 164 days, which falls within the range of 120-180 days. As per the scoring criteria, this suggests a score of 1. The justification for this score is that the gap between the FYE and AGM is not excessive or unusually long, indicating that the company is taking reasonable time to hold its annual general meeting."
3/1/25 9:40,PAYTM,1,10,2,"The policy explicitly addresses several scenarios of potential conflict, including supplier and customer relationships, and mandates disclosures of any potential or existing conflicts of interest to a manager and HRBP. The scope of this section extends to all employees, trainees, consultants, and associates, including (implicitly) members of the board. Additionally, the company has disclosed related party transactions, including those with entities where board members have other directorships. Although there is no direct mention of linkages between key management personnel or board members and key suppliers or vendors, the absence of a statement on this matter does not definitively rule out the possibility of indirect linkages that are not detailed in the annual report. The company also has disclosed past affiliations with competitors but emphasizes the independence of the board members and the lack of any current conflict of interest arising from these past affiliations."
3/1/25 9:40,PAYTM,1,12,2,"Since there are no royalty transactions mentioned in the provided JSON data, the ratio of royalty payments to related parties to the profit of the company cannot be calculated. However, we can consider the total amount of royalty transactions (₹0) and compare it to the company's loss (₹14,224 crore). As stated on page 301, the consolidated financial statement shows a loss of ₹14,224 crore. The royalty revenue contributes nothing to offsetting this loss, making the ratio trivial. Therefore, based on the criteria, we score 2 as the ratio of royalty payments to related parties to the profit of the company is less than 0.1."
3/1/25 9:40,PAYTM,1,16,2,"The content does not suggest that the structure or mechanisms could violate minority stakeholders' rights. The Paytm Annual Report 2024 (page 96) states that there are no identifiable promoters, and disclosures related to promoter shareholding are not applicable. Additionally, the report provides detailed information on the holding structure, ownership percentages, and relationships between entities, although it may require a deeper analysis to fully understand the complexity of the structure. Overall, there is no evidence to suggest that the structure or mechanisms could disproportionately affect minority stakeholders' rights."
