run_time_stamp,company,category,que_no,score,justification
2025-02-28 21:09:19,JUBLFOOD,2,23,2,"Jubilant FoodWorks Limited spent ₹99.60 million on CSR activities in the financial year ending March 31, 2024, which represents 2.49% of their consolidated profit of ₹4,007.52 million (Source: Jubilant FoodWorks Limited, Integrated Annual Report 2023-24, page 64). This percentage is greater than 0.02 times of their profit, so we score it as 2. In the previous years, the company's CSR spending as a percentage of their profit after tax was also above 0.02% (2.55% in FY 2023 and 2.009% in FY 2022)."
2025-02-28 21:09:28,JUBLFOOD,3,28,2,"The independent auditor's reports (both consolidated and standalone, pages 149-154 and 216-220 respectively) do **not** contain any qualified opinions or emphasis of matter. There is no mention of an auditor resigning due to a difference of opinion or for any suspicious reason. The auditor's report expresses an unmodified opinion on the standalone and consolidated financial statements."
2025-02-28 21:09:35,JUBLFOOD,3,32,0,"No information available on whether the company has a dedicated policy for related party transactions or if it includes definitions of ordinary business, materiality of transaction, and requirement of such transaction reviewed by external auditor. The content only provides general knowledge about companies having policies to govern transactions with related parties and references external sources for specific details."
2025-02-28 21:09:43,JUBLFOOD,3,36,1,"The company provides information on its shareholding pattern as on March 31, 2024, which includes the percentage of shareholding for different categories such as promoter holding, non-promoter holdings, and grand total. Although it does not explicitly list the top 10 shareholder names, it notes that this information can be obtained from additional filings made with the relevant stock exchanges. Therefore, while the company provides some transparency on its shareholding pattern, it falls short of disclosing the actual names of the top 10 shareholders. Reference: Jubilant FoodWorks Limited Integrated Annual Report 2023-24, page 106."
2025-02-28 21:09:49,JUBLFOOD,3,37,0,"The provided text is the Jubilant FoodWorks Limited Integrated Annual Report 2023-24. Shareholding information for Board members and Key Management Personnel as of March 31, 2024, is not consistently provided across all individuals. The shareholding information is only available for board members, but it's not available for key management personnel. Although the report provides the number of shares held by each board member, there is no disclosure on shareholding pattern for key management personnel. (Reference: Jubilant FoodWorks Limited Integrated Annual Report 2023-24, Page 68)"
2025-02-28 21:09:56,JUBLFOOD,3,38,2,"The company has a publicly available dividend distribution policy. Although it does not specify a target payout ratio, it provides guidance on dividend distribution. The dividend payout ratio for the year ended March 31, 2023, is approximately **22.43%**, which is within the range of reasonable expectations. There have been no deviations from the policy in the past three years or clear rationale has been provided for any deviations."
2025-02-28 21:15:26,JUBLFOOD,3,44,0,"I could not make judgement, however content is : Here's a summary of the qualifications, field of expertise, and years of experience for Jubilant FoodWorks Limited's Board of Directors and Key Management Personnel, as per the Annual Report for the year ended March 31, 2024 (Page numbers referenced):


**Board of Directors (Page 44-45):**

* **Mr. Shyam S. Bhartia (Chairman & Director):** Bachelors' degree in Commerce from St. Xavier's College, Calcutta University. Over four decades of experience in pharmaceuticals, contract R&D, proprietary novel drugs, life science ingredients, agri products, performance polymers, food service (QSR), food, auto, consulting in aerospace and oilfield services.

* **Mr. Hari S. Bhartia (Co-Chairman & Director):** Bachelors' degree in Chemical Engineering from the Indian Institute of Technology (IIT), Delhi. Over four decades of experience in pharmaceuticals, contract R&D, proprietary novel drugs, life science ingredients, agri products, performance polymers, food service (QSR), food, auto, consulting in aerospace and oilfield services.

* **Mr. Sameer Khetarpal (CEO & Managing Director):** MBA from ISB Hyderabad and MS (Chemical Engineering) from Lamar University, Texas. 25+ years of experience in e-commerce, CPG, and management consulting.

* **Mr. Shamit Bhartia (Non-Executive Director):** Bachelor's degree in Economics from Dartmouth College, USA.  Experience in media and speciality chemicals and consumer products sectors is mentioned but specific years not stated.

* **Ms. Aashti Bhartia (Non-Executive Director):** Bachelor's degree in Anthropology and History from Columbia University, USA, and completed the Business Bridge Programme from Tuck School of Business. Experience in luxury hospitality and business development is mentioned, with specific years not stated.

* **Mr. Abhay Prabhakar Havaldar (Independent Director):** Bachelor's degree in Electrical Engineering from Bombay University and M.Sc. in Management from Sloan Fellow Programme at London Business School. Distinguished experience in venture capital and private equity; expertise in Corporate Finance, Venture Capital, Investment Banking, and Strategy is noted, but years of experience not specified.

* **Mr. Ashwani Windlass (Independent Director):** Gold Medal in B.Com from Punjab University, graduate in Journalism and MBA from Faculty of Management Studies, University of Delhi. Over four decades of experience in strategy, telecom, and technology is mentioned.

* **Mr. Berjis Minoo Desai (Independent Director):** Law graduate from Mumbai University and postgraduate in law from Cambridge University, U.K. 43 years of experience in mergers and acquisitions, derivatives, corporate and financial laws, international business laws, and international commercial arbitration.

* **Ms. Deepa Misra Harris (Independent Director):** Master's degree from Lady Sri Ram College, Delhi University, and has completed various executive programs from Cornell and ISB.  Over three decades of experience in high-end luxury hospitality is mentioned.

* **Mr. Vikram Singh Mehta (Independent Director):** B.A. (Mathematics Honours) from St. Stephens College, B.A./M.A. (Politics and Economics Honours) from Magdalen College, Oxford University, and a Master's degree in Energy Economics.  Experience in the Indian Administrative Service and think tank leadership is mentioned,  but specific years of experience in these fields are not given.

* **Mr. Amit Jain (Independent Director):** Masters in Business Administration from Faculty of Management Studies and an Advanced Management Programme from Wharton Business School.  Over three decades of experience in FMCG, Entertainment, Media, and Beauty sectors.


**Key Management Personnel (Page 46-47):**

* **Mr. Sameer Khetarpal (CEO & Managing Director):**  (Information as above)

* **Ms. Deepti Gupta (Executive Vice President, Human Resource & Administration):** PGDM in HR from MDI Gurgaon. 18+ years of experience in human resources across various sectors.

* **Mr. Sameer Batra (President & Chief Business Officer, Domino's India):** MBA in Marketing from Goa Institute of Management, Bachelor's in Mechanical Engineering. 23+ years of experience in Amazon India and Airtel.

* **Mr. Vaneet Singla (Executive Vice President & Chief Product Officer):** MBA from FMS Delhi and B.Tech (Hons) from NIT Jalandhar.  Experience in various product and business management roles,  specific number of years not given.

* **Mr. Avinash Kant Kumar (President - Value Chain Engineering, Hong's Kitchen, International Business & CSR):** PGDIE from NITIE and B.Tech from IIT Kharagpur. 30+ years of experience in supply chain management at various companies.

* **Ms. Suman Hegde (Executive Vice President & Chief Financial Officer):** Chartered Accountant and MBA from Jamnalal Bajaj Institute of Management Studies. Over two decades of experience in Unilever.

* **Mr. Chitrank Goel (Executive Vice President & Business Head, Dunkin'):** MBA from Infinity Business School and an executive program in restaurant design and management at IIM Ahmedabad.  19+ years of experience in sales, marketing, and category development in food and beverage.

* **Mr. Gaurav Pande (Executive Vice President & Business Head, Popeyes):** PGDBM in Marketing from XLRI Jamshedpur and B.Tech. in Electrical Engineering.  20+ years of experience in building brands and businesses in FMCG, Nutrition, and D2C industries in India and Asia-Pacific markets.

* **Mr. Pawan Kumar (Executive Vice President & Chief Technology Officer):** MCA in Computer Science from Kurukshetra University. 22+ years of experience in technology.

* **Mr. Somnath Das (Senior Vice President, Head Supply Chain & Manufacturing):** Post Graduate Diploma in Management from IIM Calcutta and B.E. Production from NIT Tiruchirapalli. Over 2 decades of experience in manufacturing and supply chain management.

* **Mr. Vibhor Gupta (Senior Vice President & Head of Operations, Domino's India):** Computer Engineering from University of New Brunswick, PGDM from IIM Calcutta. Management Consulting experience at Bain and leadership roles at Airtel,  years of experience are not given.

* **Mr. Rahul Bharde (Senior Vice President, Analytics & Insights):** M.Tech in Industrial Engineering and Operations Research from IIT Bombay. 18 years of experience in Analytics and data science.

* **Mr. Narottam Sharma (Vice President & Chief Information Officer):** MBA in IT and Strategy from MDI Gurgaon, B.S. in Information System from BITS Pilani. 25+ years of experience in various companies.

"
2025-02-28 21:15:32,JUBLFOOD,3,45,2,"The content clearly states that there is no mention of any directors, board members, or key management personnel being fined by regulatory bodies or stock exchanges as of March 31st, 2024. The reviewer has thoroughly examined the relevant sections, including the Corporate Governance Report and the Directors' Responsibility Statement, but found no such information provided. (Source: Jubilant Foodworks Limited's Integrated Annual Report (2023-24)) - No specific page number mentioned."
2025-02-28 21:15:39,JUBLFOOD,4,48,2,"Overall attendance ratio for all board members on an average is more than 0.90, with a combined attendance ratio of 96.11% (as per page 67 of Jubilant FoodWorks Limited Annual Report as of 31st March 2022)."
2025-02-28 21:15:43,JUBLFOOD,4,49,2,"The Jubilant FoodWorks Limited Annual Report (31st March 2024) clearly indicates that the Board of Directors held seven meetings during the fiscal year, which exceeds the threshold of four meetings. According to the report, page 84 states: 'The Board of Directors held seven meetings during the fiscal year.' This information is sourced from the annual report and can be verified accordingly."
2025-02-28 21:15:55,JUBLFOOD,4,51,2,"The Jubilant FoodWorks Board collectively possesses strong expertise (more than 10 years each) in at least three areas: General Management, Legal, and Marketing. Additionally, at least one member has prior working experience in the food service industry, which is relevant to the company's major industry. Specifically, Mr. Hari S. Bhartia and Mr. Shyam S. Bhartia have over 39 years of experience in the food service industry (Reference: Annexure A, page 11), while Mr. Sameer Khetarpal has 25+ years of experience in sectors including food service (Reference: Annual Report, page ?). The presence of experts from these areas, along with relevant industrial experience, demonstrates the board's collective expertise and relevance to the company's industry."
2025-02-28 21:15:59,JUBLFOOD,4,52,2,"The gender ratio of independent board members at Jubilant FoodWorks Limited as of March 31, 2024 is 0.4 or 40%. Since this is greater than 0.3, we score a 2. The calculation is based on the provided document 'Jubilant FoodWorks Limited Integrated Annual Report 2023-24', page 44."
2025-02-28 21:16:05,JUBLFOOD,4,53,1,"The female to total workforce ratio in Jubilant FoodWorks Limited for the year ended 31st March 2024 is calculated by dividing the number of female employees (34% of total workforce) by the total number of employees. This gives us a ratio of 0.34 or approximately 0.17 (rounded to two decimal places). As this falls between 0.1 (inclusive) and 0.3, we assign a score of 1. Reference: Jubilant FoodWorks Limited Integrated Annual Report for the year ended 31st March 2024, page 31"
2025-02-28 21:16:11,JUBLFOOD,4,54,2,"As of March 31, 2024, 55% of the Jubilant FoodWorks Limited Board of Directors are Independent Directors (found on page 37 of their Integrated Annual Report 2023-24). Since the chairman is non-executive and not a promoter, this meets the criteria for independence. The report does not indicate that the chairman is also a promoter."
2025-02-28 21:16:20,JUBLFOOD,4,55,1,"The committee formation does not fully meet our criteria. Criteria 2 (Audit committee and NRC committee members should be independent) is satisfied as all Audit Committee members are independent, but Criteria 3 (members on either Audit committee or NRC committee should not be on board for more than 10 years) is violated because Shyam S. Bhartia and Hari S. Bhartia have served on the Board for more than 10 years as of March 31, 2024. Only one criteria is violated, so the score is 1."
2025-02-28 21:16:27,JUBLFOOD,4,63,2,"The CEO compensation for Sameer Khetarpal for the fiscal year ended March 31, 2024, is ₹66.23 million (found on page 47 of the annual report). The consolidated net profit for the same period is ₹4,007.52 million (found on page 67 of the annual report). Calculating the ratio R2 (CEO Compensation / Net Profit), we get: R2 = ₹66.23 million / ₹4,007.52 million = 0.0165 or approximately 1.65%. Since this ratio is less than 0.05, it meets our criteria for CEO compensation being fine."
2025-03-07 21:40:18,JUBLFOOD,1,4,2,"According to the Jubilant FoodWorks Corporate Governance report (page 2), all directors are marked as non-permanent board members, except for Shyam S. Bhartia, Hari S. Bhartia, and Shamit Bhartia, who were appointed before the five-year threshold. There is no information explicitly stating that any of these permanent board members belong to a lender group."
2025-03-07 21:40:27,JUBLFOOD,1,7,2,"The period between March 31st and August 29th is approximately five months, which falls within the category of less than 4 months. Although the exact number of days can be calculated to be 151 days, for the purpose of scoring, the provided information is sufficient to determine that the gap is less than 4 months. The justification for this score is based on the fact that the company's fiscal year concluded on March 31, 2024, and its AGM was scheduled for approximately five months later on August 29, 2024."
2025-03-07 21:40:42,JUBLFOOD,1,10,2,"Based on the provided reports (Corporate Governance report, page 3; Annual Report, pages 11 and 69-70), there is no mention of linkages between key management personnel or board members and competitors. Additionally, the report does not reveal any direct linkages between key management personnel or board members and key suppliers or vendors. The report includes a section on stakeholder engagement (page 18) and a discussion of related party transactions (pages 69-70, and 208-211 in the consolidated financial statements section), but these sections do not reveal any such relationships. Overall, this suggests that Jubilant FoodWorks Limited has adequate mechanisms in place to manage potential conflicts of interest."
2025-03-07 21:40:54,JUBLFOOD,1,12,2,"The total royalty revenue (₹0.002088 crores) is significantly smaller than the company's profit (₹400.07 crores). The royalty income represents a tiny fraction of the overall profit, with a ratio of 0.00052% (approximately), which is less than 0.1, making it eligible for a score of 2."
2025-03-07 21:41:05,JUBLFOOD,1,16,2,"Based on the Jubilant FoodWorks Limited Integrated Annual Report 2023-24 (page 106), the shareholding of promoters is explicitly stated. The report does not indicate a pyramidal holding structure that disproportionately increases promoter voting power. The report shows that promoters held 41.94% of the shares as of March 31, 2024. There is no mention of any structure that would give promoters more voting power than this percentage. While the report provides information on cross-entity holdings and hints at complicated structures, it does not give the impression of being completely opaque or potentially violating minority stakeholders' rights."
2025-03-07 21:41:28,JUBLFOOD,2,18,2,"Although the Memorandum and Articles of Association does not contain information on workplace accidents or labor fatalities, the Integrated Annual Report for the year ended 31st March 2024 provides details of safety-related incidents. The report mentions the number of employee accidents, including Lost Time Injury Frequency Rate (LTIFR), Total recordable work-related injuries, Number of fatalities, and High consequence work-related injury or ill-health (excluding fatalities). These statistics are publicly disclosed and demonstrate the company's commitment to transparency in health, safety, and welfare matters."
2025-03-07 21:41:35,JUBLFOOD,2,19,1,"Although the provided text does not explicitly state the name of the policy, it mentions that the company has adopted a policy in compliance with the Sexual Harassment of Women at Workplace (Prevention, Prohibition and Redressal) Act, 2013 ('POSH Act') as mentioned on page 72 of the annual report. The policy includes periodic sessions to build awareness on the subject and an Internal Complaints Committee ('ICC') is constituted to address complaints regarding sexual harassment. While the name of the policy itself is not explicitly stated, it appears that the company has publicly disclosed its prevention of sexual harassment policy."
2025-03-07 21:41:40,JUBLFOOD,2,20,0,"No information available. The content does not provide any direct references or sources to Jubilant FoodWorks' supplier/contractor selection policies and practices, vendor/supplier management standards, or specific policy names. Although the approach of asking targeted questions is recommended, it's unclear if the company has policies for either supplier/vendor management or selection."
2025-03-07 21:41:53,JUBLFOOD,2,21,1,"The Jubilant FoodWorks Limited Integrated Annual Report (March 31, 2024) indicates that the company is generally regular in depositing undisputed statutory dues (page 241), and there's discussion of trade payables having an average settlement term of six months (page 198) and trade receivables with an average collection period of around 51 days (page 109). Although it does not indicate any *delayed* payments, the company has delayed payment to suppliers as mentioned in its Annual Report for the year ended March 31st, 2023 (notes to the financial statements, page 196-197) and Annual Report for the year ended March 31, 2022 (trade payables are normally settled within 30-60 days, page 134, Note 18)."
2025-03-07 21:42:00,JUBLFOOD,2,22,0,No justification provided.
2025-03-07 21:42:07,JUBLFOOD,2,23,2,"The calculation for the financial year ending March 31, 2024 shows that CSR spending represented 2.49% of the consolidated profit. For the financial year ending March 31st, 2023, CSR spending represented 2.55% of their profit after tax. For the financial year ending March 31, 2022, CSR spending represented 2.009% of its average net profit for the three preceding years. Since the ratio of CSR spending to net profit is more than 0.02 for all three years, the score is 2."
2025-03-07 21:45:37,JUBLFOOD,3,28,2,"The independent auditor's report (both consolidated and standalone) expresses an unqualified opinion on the financial statements, without any matter of emphasis or qualification. The report highlights two key audit matters: impairment of investment in subsidiary and claims and litigations. However, no qualified opinion or emphasis of matter was raised related to these key audit matters. Management has addressed these concerns indirectly through their discussions in the Management Discussion and Analysis section."
2025-03-07 21:45:45,JUBLFOOD,3,32,0,"No information available. Although it's generally known that companies typically have policies in place to govern transactions with related parties, specific details on Jubilant FoodWorks' policy, including definitions of ordinary business and materiality thresholds, are not available. Additionally, there is no explicitly named policy for external auditor review of material related party transactions mentioned in the provided Memorandum and Articles of Association."
2025-03-07 21:45:54,JUBLFOOD,3,36,1,"Although the shareholding pattern is transparently disclosed, the annual report does not explicitly list the top 10 shareholder names. However, it provides a breakdown of the shareholding percentage by category (e.g., Promoter Holding, Mutual Funds, Banks, etc.). This information can be found on page 106 of the Jubilant FoodWorks Limited Integrated Annual Report 2023-24. Source: Jubilant FoodWorks Limited Integrated Annual Report 2023-24, page 106."
2025-03-07 21:46:00,JUBLFOOD,3,37,0,"Shareholding information is not consistently provided across all Board members, and it is not available at all for Key Management Personnel. Although the report provides information on shareholdings for individual Board members, such as Shyam S. Bhartia holding 0 shares (Page 68), this information is not consistently disclosed for all members of the Board. Moreover, the report does not provide any shareholding information for Key Management Personnel at all, leaving no transparency in their ownership stakes. Therefore, a score of 0 is awarded as per the scoring criteria."
2025-03-07 21:46:10,JUBLFOOD,3,38,2,"The company has a dividend distribution policy and publicly available information about its dividend payout ratio. The policy does not specify a target payout ratio but provides guidance on future dividend payouts. Additionally, there have been no deviations from the policy in the past three years or the rationale for any deviation has been clearly provided. Specifically, the annual report states that the Board recommends a dividend of ₹1.20 (60% of face value) per equity share for FY2024, subject to shareholder approval. Although there was a deviation from the payout ratio in FY2023 (22.43%), it is explicitly stated in the consolidated financial statements and does not contradict the policy. Overall, the company's dividend distribution policy meets the criteria for a score of 2."
2025-03-07 21:46:27,JUBLFOOD,3,44,2,"The information provided shows that both board members and key management personnel have their qualifications, field of expertise, and number of years of experience mentioned. For instance, Mr. Shyam S. Bhartia (Chairman & Director) has a Bachelors' degree in Commerce from St. Xavier's College, Calcutta University, over four decades of experience in pharmaceuticals, contract R&D, proprietary novel drugs, life science ingredients, agri products, performance polymers, food service (QSR), food, auto, consulting in aerospace and oilfield services. Similarly, Mr. Sameer Khetarpal (CEO & Managing Director) has an MBA from ISB Hyderabad and MS (Chemical Engineering) from Lamar University, Texas, with 25+ years of experience in e-commerce, CPG, and management consulting. For key management personnel, Ms. Deepti Gupta (Executive Vice President, Human Resource & Administration) has a PGDM in HR from MDI Gurgaon, with 18+ years of experience in human resources across various sectors. The same pattern is observed for other board members and key management personnel. References: Jubilant FoodWorks Limited's Annual Report for the year ended March 31, 2024 (Pages 44-47)."
2025-03-07 21:46:31,JUBLFOOD,3,45,2,"Based on my review of Jubilant Foodworks Limited's Integrated Annual Report (2023-24), there is no mention of any directors, board members, or key management personnel being fined by regulatory bodies or stock exchanges as of March 31st, 2024. I have thoroughly examined the relevant sections, including the Corporate Governance Report and the Directors' Responsibility Statement. There was no such information provided."
2025-03-07 21:48:40,JUBLFOOD,4,48,1,"The overall attendance ratio for all board members on an average is between 0.75 and 0.90 (86.57% as of March 31, 2024). Although some individual attendance ratios are 100%, others like Berjis Minoo Desai's 43% and Aashti Bhartia's 83.33% bring down the overall average."
2025-03-07 21:48:43,JUBLFOOD,4,49,2,"The board met more than 4 times in the financial year, as stated in The Jubilant FoodWorks Limited Annual Report (31st March 2024) on page 84, which specifies that the Board of Directors held seven meetings during the fiscal year. This meets the criteria for a score of 2."
2025-03-07 21:48:53,JUBLFOOD,4,51,2,"The Jubilant FoodWorks Limited Board collectively possesses strong expertise (more than 10 years) in at least 3 areas: General Management, Legal, and Marketing. Additionally, at least one member has prior working experience in the major industry in which the company operates (food service), as mentioned on page 11 of the annual report."
2025-03-07 21:48:59,JUBLFOOD,4,52,2,"The gender ratio of independent board members for Jubilant FoodWorks Limited is more than 0.3 (40%). As per the document 'Jubilant FoodWorks Limited Integrated Annual Report 2023-24', page 44, there are 2 female independent directors out of a total of 5 independent directors, which corresponds to a gender ratio of 2/5 = 0.4 or 40%. This meets the criteria for a score of 2."
2025-03-07 21:49:08,JUBLFOOD,4,53,2,"According to the Jubilant FoodWorks Limited Integrated Annual Report for the year ended 31st March 2024, on page 31 under the 'People and Communities' section, it is stated that 34% of the total workforce were women. With a total number of employees at the end of the year being 34,120, this translates to 11,608 female employees (34% of 34,120). As per the scoring criteria, since the female-to-total workforce ratio is more than or equal to 30%, I am awarding a score of 2. The report does not provide information on the exact number of male employees, but given the total number of employees and the percentage of women, it can be inferred that there are at least 22,512 male employees (34,120 - 11,608). Reference: Jubilant FoodWorks Limited Integrated Annual Report for the year ended 31st March 2024, page 31."
2025-03-07 21:49:16,JUBLFOOD,4,54,1,"As per Jubilant FoodWorks Limited's Integrated Annual Report 2023-24, the company has a non-executive chairman who is not also a promoter (page 44). Additionally, as of March 31, 2024, 55% of the Jubilant FoodWorks Limited Board of Directors are Independent Directors (page 37), which meets the criteria for a score of 1. Since there is no information provided about the board's annual independence affirmation policy or vintage members on the board, I could not further assess the company's board independence."
2025-03-07 21:49:24,JUBLFOOD,4,55,1,"The committee formation meets most criteria. However, there is a violation of Criteria 3 as Shyam S. Bhartia and Hari S. Bhartia have served on the Board for more than 10 years. Despite this, the Audit Committee has 5 independent members, which satisfies Criteria 2. The Audit Committee also has more than or equal to 3 members, meeting Criteria 1. Since only one criteria is violated (Criteria 3), the score is 1."
2025-03-07 21:49:32,JUBLFOOD,4,63,0,"The CEO compensation for Sameer Khetarpal for the fiscal year ended March 31, 2024, is ₹66.23 million, which is more than 0.05 of net profits (₹4,007.52 million) as calculated by the ratio R2 = CEO Compensation / Net Profit = ₹66.23 million / ₹4,007.52 million = 0.0165. According to the calculation, R2 is approximately 1.65%, which is less than 0.05. Therefore, it is not acceptable that Total compensation of CEO is more than 0.05 of net profits (as per page 47 and 67 of Jubilant FoodWorks Limited's Integrated Annual Report 2023-24)."
